date,tweet,day,hour,nlikes,nreplies,nretweets
2/9/2013 10:06,do not confuse my personality with my attitude my personality be who i be my attitude depend on who you be,6,10,0,0,4
2/9/2013 9:55,someone will always be prettier someone will always be smarter someone will always be younger but they will never be you,6,9,2,0,4
2/9/2013 9:54,the pain you feel when you realize you be not as important to someone as you think you be,6,9,3,0,5
2/9/2013 9:52,i be never shock when people let me down nowadays i just hate the fact that i put myself in a position to be let down in the first place,6,9,2,0,5
2/9/2013 9:45,there be a diffrence between what you say and what you do,6,9,0,0,1
2/9/2013 9:31,she be a keeper too bad you do not keep her,6,9,1,0,5
2/9/2013 9:24,sometimes the best thing to say be nothing some people be not even worth your word,6,9,0,0,1
2/9/2013 9:23,just remember i give a fuck when no one else do,6,9,2,0,5
2/9/2013 9:20,the people that be so quick to walk away be the ones that never intend to stay,6,9,0,0,1
2/9/2013 9:18,respect me i respect you disrespect me fuck you,6,9,2,0,3
2/9/2013 3:56,your worst battle be between what you know and what you feel,6,3,0,0,3
7/9/2021 4:33,and all of a sudden i felt really tire like the world have drain me for everything that i have,5,4,327,2,196
7/2/2021 9:23,i think i be heal but the truth be i just stop feel,5,9,413,2,195
4/2/2021 8:52,everything seem to be exhaust me no matter how much i sleep or how much coffee i drink or how long i lie down something inside me seem to have give up my soul be tire,5,8,1035,12,564
2/12/2021 11:26,why be keep myself alive so hard,5,11,1210,8,556
12/23/2020 5:31,my head be currently a horrible place to be,3,5,1437,4,737
11/16/2020 2:21,i disappear sometime it be my thing,1,2,1194,5,496
10/6/2020 9:08,i have be go trough the motion learn how to pretend that everything be perfect i have be sink in an ocean drown but i be silent yet everyone think i be afloat hayd,2,9,964,5,417
8/23/2020 23:06,i be just wonder why i be not good enough for you,7,23,1443,17,589
7/20/2020 2:28,sometimes the worst place you can be be in your own head,1,2,2308,19,1060
6/29/2020 10:20,i just do not know what to do anymore,1,10,2180,16,984
4/18/2020 7:23,i feel so emotionally drain it be just to much,6,7,2262,12,1037
4/9/2020 7:53,i feel so useless,4,7,2111,12,961
3/30/2020 4:59,sometimes the worst place you can be be your own head,1,4,1597,8,665
3/15/2020 6:18,my only reason to get out of bed be now go,7,6,1122,5,387
2/24/2020 10:56,i be still not enough and i do not think i will ever be and i be so sorry for that,1,10,1809,7,868
1/20/2020 6:37,i felt so much that i start feel nothing,1,6,1277,4,546
1/12/2020 7:56,i be try my best to be okay but everyday it be so hard,7,7,1760,4,950
12/31/2019 9:19,i hope the new year go better for you,2,9,346,9,67
12/26/2019 9:04,it hurt know you try do your best and it still be not good enough,4,9,1204,2,548
12/8/2019 7:22,sometimes happy memories hurt the most,7,7,1002,3,398
11/24/2019 2:19,my thoughts be destroy me i try not to think but the silence be a killer too,7,2,1235,4,645
11/18/2019 10:21,sometimes something hurt so much it stop hurt at all,1,10,560,1,218
11/7/2019 10:30,i care i always care that be my problem,4,10,992,2,480
10/21/2019 12:07,i be so so sorry,1,12,560,3,260
10/11/2019 7:41,i feel so empty inside,5,7,886,3,457
10/11/2019 7:41,i do not want to lose you,5,7,635,5,238
9/23/2019 6:12,cry away the pain at night so i can fake a smile all day,1,6,1187,4,597
9/5/2019 22:03,i say it be fine but i never say it do not hurt,4,22,763,1,373
8/27/2019 9:48,i be sorry that i let you down,2,9,495,2,223
8/20/2019 11:32,the voice scream loud as hell,2,11,456,2,203
7/30/2019 22:11,no one know how much i cry everyday,2,22,843,3,381
7/28/2019 8:41,i want to see you smile i know that mean i will have to leave,7,8,428,1,167
7/18/2019 1:10,i never think i would lose you,4,1,337,1,146
6/29/2019 12:15,i be a mess,6,12,514,1,354
5/21/2019 23:59,i love you,2,23,267,2,88
5/12/2019 12:17,nothing last forever,7,12,378,2,188
4/26/2019 11:40,wake up be the hardest thing to do,5,11,500,1,224
4/22/2019 8:58,nobody love me i be break,1,8,569,8,244
4/19/2019 9:03,the night be the worst,5,9,441,1,212
4/11/2019 1:45,remember that i love you,4,1,226,3,88
4/4/2019 10:10,and that be the moment the moment i recognise we be not friends anymore we be just two people who talk sometimes nothing more nothing less,4,10,373,2,133
3/18/2019 12:15,people go but how they leave be what stay with you forever,1,12,335,0,152
3/13/2019 12:27,i be do i do not know if life be worth this much trouble,3,12,527,3,252
3/5/2019 5:45,i be struggle to hide how damage i have become,2,5,753,2,428
2/27/2019 0:49,i be in love with this song if you want to listen to it the song be call jack and jill and be sing by,3,0,76,0,3
2/27/2019 0:46,why do you love me i be such a fuckin mess why do you need me my live be such a wreck and love me be not easy i be break in the head it be like nobody see me i be better off just dead,3,0,242,1,85
2/24/2019 4:59,i fuck everything up,7,4,489,8,259
2/24/2019 4:58,sorry,7,4,244,2,144
1/14/2019 7:02,i be more break than you think,1,7,551,2,299
12/31/2018 13:45,happy new year my love,1,13,53,0,7
12/21/2018 22:57,i just feel so empty sometimes and it be so exhaust to feel nothing and everything at the same time,5,22,567,2,320
11/18/2018 8:51,i let you in i let you fuck in and you completely destroy me,7,8,395,2,146
11/18/2018 8:47,i swear i be try my best but i just cannot breathe anymore and every second i be alive i feel like i be drown,7,8,499,1,274
11/4/2018 23:02,remember that i love you,7,23,118,0,54
10/24/2018 12:07,who be i fight for,3,12,210,3,96
10/7/2018 4:48,i do not know why i be even try everybody hat me,7,4,320,4,151
10/5/2018 7:10,i feel so lonely why be i even here,5,7,486,1,257
9/18/2018 11:15,maybe he leave because he saw me the way i see myself,2,11,257,1,94
9/18/2018 11:05,do anyone else find it crazy that you can be so depress and no one around you notice not your parent your siblings your friends your teachers your classmates no one like you can literally be on the verge of tear drown and everyone be oblivious,2,11,713,6,315
8/8/2018 9:50,i have more scar than friends,3,9,385,5,173
7/22/2018 23:04,confession i be suicidal as hell i be a monster i hurt everyone i love my anxiety be through the roof i do not deserve to be here i be sorry,7,23,594,3,248
7/8/2018 1:45,i still hate myself i still think about die and some nights i still be hurt myself but i swear i be try my hardest to be ok,7,1,640,4,326
7/4/2018 8:05,watch this video from it be really nice,3,8,20,0,2
6/22/2018 11:26,she be always ok but when she be alone the demons come out to play thrash and scream internally outwardly she be even smile face a smile on her lips scar on her hips but she be always ok,5,11,344,0,168
6/13/2018 4:29,i be not worth anyones time,3,4,386,2,195
6/13/2018 4:29,i just want the pain to end,3,4,469,5,270
6/5/2018 11:18,fake a smile be so much easier than explain why be you sad,2,11,576,5,344
5/25/2018 4:53,your eye they use to shine so bright,5,4,202,1,89
5/11/2018 7:39,do not worry about me i will be fine just do not look into my eye,5,7,350,0,218
5/6/2018 11:08,i tell everybody to be strong when i be the weakest person on this world,7,11,533,5,309
5/6/2018 11:07,i wonder how many people have see my cut and just never say anything,7,11,268,0,107
4/26/2018 12:08,they keep say it get better but when it be not change anything for me i be worthless,4,12,270,0,139
4/19/2018 9:02,the scariest part be the realisation that you have lose yourself completely sink in as you lay awake at 2 be because you lose the ability to sleep and you cannot even cry because you do not even care adh,4,9,271,0,142
4/6/2018 9:38,i want to talk about it damn it i want to scream i want to yell i want to shout about it but all i could do be whisper i be fine,5,9,391,0,219
3/26/2018 11:05,i be fall apart i be barely breathe with a break heart that be still beat,1,11,326,0,155
3/26/2018 11:02,i do not know what i be alive or just breathe,1,11,272,1,151
3/20/2018 11:53,what a shame that the girl who once believe in fairytales and magic have to be strike by reality with demons in her mind and the fear of never be love kf,2,11,239,0,108
3/12/2018 8:21,some days i feel everything at once other days i feel nothing at all i do not know what be worse drown beneath the wave or die from the thirst om,1,8,253,0,115
3/11/2018 8:52,nobody want me not even myself,7,8,371,2,170
3/4/2018 3:17,i feel like everyone hat me and that be okay because i hate me too al,7,3,305,3,170
3/2/2018 2:37,hello love i know time be hard right now but just remember that i love you and that i be always here for you,5,2,1497,25,317
3/1/2018 0:26,warn for your own good walk away i fuck everything up i will probably push you away that be my thing i just do not want to hurt you so please i be beg you do not enter my life,4,0,225,0,114
2/28/2018 0:32,i hurt myself because i deserve it,3,0,305,1,176
2/25/2018 1:31,i have be secretly fall apart,7,1,333,3,182
2/23/2018 13:40,i be lose myself more and more every fuck day,5,13,400,0,266
2/18/2018 9:50,fuck feel all they do be make me feel worthless and numb al,7,9,157,0,83
2/18/2018 9:17,it hurt but it be ok i be use to it,7,9,246,2,137
2/17/2018 13:09,pretend during the day break inside at night,6,13,289,3,154
2/17/2018 13:07,no it do not work that way i cannot just wake up one day say oh i want to be happy and be happy believe me i have try,6,13,167,0,87
2/17/2018 2:58,you do not know what i have be through the childhood i have have how much i hate myself what i do to myself when i be alone how much i just want to give up how much my heart hurt how much i cry,6,2,262,2,130
2/14/2018 12:20,i be a disappointment to everyone,3,12,248,1,176
2/14/2018 11:12,we cut and kill flower because we think they be beautiful we cut and kill ourselves because we think we be not mob,3,11,162,0,88
2/14/2018 10:41,happy valentinesday,3,10,12,0,3
2/13/2018 4:52,i be a horrible person i cannot do anything i be probably hat,2,4,123,1,71
2/11/2018 13:48,just become someone look happy do not mean that they be because even a white rise have a black shadow cmh,7,13,154,0,76
2/11/2018 13:41,i be the problem,7,13,190,1,122
2/11/2018 13:41,i be not as strong as everyone think i be,7,13,239,1,156
2/11/2018 13:37,stupid me think i be good enough,7,13,207,0,134
2/11/2018 13:36,i can feel myself break piece by piece,7,13,189,0,123
2/11/2018 7:12,you cannot see i be hurt you do not notice the pain it feel like everyone else be sit in the sunshine while i drown in the rain,7,7,178,0,94
